date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category,date_parsed,nav_float
13-10-2022,139.15900,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-10-13,139.159
12-10-2022,140.58430,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-10-12,140.5843
11-10-2022,139.29990,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-10-11,139.2999
10-10-2022,142.09860,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-10-10,142.0986
07-10-2022,142.96060,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-10-07,142.9606
06-10-2022,142.87240,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-10-06,142.8724
04-10-2022,141.58150,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-10-04,141.5815
03-10-2022,137.91700,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-10-03,137.917
30-09-2022,140.71020,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-30,140.7102
29-09-2022,138.42880,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-29,138.4288
28-09-2022,137.52520,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-28,137.5252
27-09-2022,139.23900,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-27,139.239
26-09-2022,138.90110,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-26,138.9011
23-09-2022,143.75640,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-23,143.7564
22-09-2022,147.02750,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-22,147.0275
21-09-2022,147.08900,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-21,147.089
20-09-2022,148.09990,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-20,148.0999
19-09-2022,146.44190,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-19,146.4419
16-09-2022,144.62790,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-16,144.6279
15-09-2022,148.08740,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-15,148.0874
14-09-2022,147.72330,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-14,147.7233
13-09-2022,147.02810,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-13,147.0281
12-09-2022,146.65050,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-12,146.6505
09-09-2022,145.29520,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-09,145.2952
08-09-2022,144.58180,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-08,144.5818
07-09-2022,143.29480,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-07,143.2948
06-09-2022,142.60980,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-06,142.6098
05-09-2022,142.54140,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-05,142.5414
02-09-2022,141.54790,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-02,141.5479
01-09-2022,140.34870,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-09-01,140.3487
30-08-2022,139.80720,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-30,139.8072
29-08-2022,137.42540,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-29,137.4254
26-08-2022,138.05880,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-26,138.0588
25-08-2022,136.55250,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-25,136.5525
24-08-2022,137.23370,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-24,137.2337
23-08-2022,135.72560,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-23,135.7256
22-08-2022,134.41950,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-22,134.4195
19-08-2022,135.94000,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-19,135.94
18-08-2022,136.24580,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-18,136.2458
17-08-2022,136.07950,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-17,136.0795
16-08-2022,136.15430,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-16,136.1543
12-08-2022,134.44210,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-12,134.4421
11-08-2022,134.67310,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-11,134.6731
10-08-2022,133.68400,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-10,133.684
08-08-2022,134.00480,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-08,134.0048
05-08-2022,133.30980,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-05,133.3098
04-08-2022,132.77870,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-04,132.7787
03-08-2022,133.96740,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-03,133.9674
02-08-2022,134.51690,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-02,134.5169
01-08-2022,134.38730,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-08-01,134.3873
29-07-2022,132.63750,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-29,132.6375
28-07-2022,131.07390,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-28,131.0739
27-07-2022,130.91630,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-27,130.9163
26-07-2022,129.80950,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-26,129.8095
25-07-2022,130.50510,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-25,130.5051
22-07-2022,130.48690,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-22,130.4869
21-07-2022,130.31750,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-21,130.3175
20-07-2022,128.34940,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-20,128.3494
19-07-2022,128.54860,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-19,128.5486
18-07-2022,127.64180,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-18,127.6418
15-07-2022,125.92860,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-15,125.9286
14-07-2022,125.15830,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-14,125.1583
13-07-2022,125.92550,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-13,125.9255
12-07-2022,126.17130,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-12,126.1713
11-07-2022,126.51950,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-11,126.5195
08-07-2022,125.37230,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-08,125.3723
07-07-2022,125.03870,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-07,125.0387
06-07-2022,123.15030,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-06,123.1503
05-07-2022,121.54460,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-05,121.5446
04-07-2022,121.60480,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-04,121.6048
01-07-2022,120.35860,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-07-01,120.3586
30-06-2022,119.98350,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-30,119.9835
29-06-2022,121.30450,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-29,121.3045
28-06-2022,121.39010,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-28,121.3901
27-06-2022,120.93240,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-27,120.9324
24-06-2022,119.92590,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-24,119.9259
23-06-2022,118.06990,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-23,118.0699
22-06-2022,116.65600,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-22,116.656
21-06-2022,119.12330,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-21,119.1233
20-06-2022,115.45940,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-20,115.4594
17-06-2022,117.28600,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-17,117.286
16-06-2022,117.86470,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-16,117.8647
15-06-2022,120.98350,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-15,120.9835
14-06-2022,121.49340,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-14,121.4934
13-06-2022,121.50620,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-13,121.5062
10-06-2022,125.70570,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-10,125.7057
09-06-2022,126.41980,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-09,126.4198
08-06-2022,125.60390,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-08,125.6039
07-06-2022,126.17560,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-07,126.1756
06-06-2022,126.80110,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-06,126.8011
03-06-2022,127.14360,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-03,127.1436
02-06-2022,128.93050,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-02,128.9305
01-06-2022,127.75550,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-06-01,127.7555
31-05-2022,127.66610,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-31,127.6661
30-05-2022,128.30990,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-30,128.3099
27-05-2022,125.36690,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-27,125.3669
26-05-2022,123.73390,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-26,123.7339
25-05-2022,122.49120,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-25,122.4912
24-05-2022,125.06770,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-24,125.0677
23-05-2022,126.55240,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-23,126.5524
20-05-2022,127.51410,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-20,127.5141
19-05-2022,123.90270,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-19,123.9027
18-05-2022,127.11440,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-18,127.1144
17-05-2022,126.96140,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-17,126.9614
16-05-2022,123.26960,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-16,123.2696
13-05-2022,120.74550,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-13,120.7455
12-05-2022,120.11960,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-12,120.1196
11-05-2022,122.66520,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-11,122.6652
10-05-2022,124.59860,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-10,124.5986
09-05-2022,127.11310,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-09,127.1131
06-05-2022,129.57220,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-06,129.5722
05-05-2022,130.96870,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-05,130.9687
04-05-2022,130.57760,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-04,130.5776
02-05-2022,135.12520,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-05-02,135.1252
29-04-2022,135.42380,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-29,135.4238
28-04-2022,136.14670,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-28,136.1467
27-04-2022,135.48550,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-27,135.4855
26-04-2022,135.92780,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-26,135.9278
25-04-2022,133.37530,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-25,133.3753
22-04-2022,136.70780,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-22,136.7078
21-04-2022,138.08410,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-21,138.0841
20-04-2022,136.04070,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-20,136.0407
19-04-2022,136.21500,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-19,136.215
18-04-2022,138.41530,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-18,138.4153
13-04-2022,139.54620,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-13,139.5462
12-04-2022,140.06600,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-12,140.066
11-04-2022,141.74200,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-11,141.742
08-04-2022,141.30350,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-08,141.3035
07-04-2022,138.73430,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-07,138.7343
06-04-2022,139.28680,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-06,139.2868
05-04-2022,138.39600,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-05,138.396
04-04-2022,138.17570,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-04,138.1757
01-04-2022,137.16960,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-04-01,137.1696
31-03-2022,135.68360,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-31,135.6836
30-03-2022,134.32130,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-30,134.3213
29-03-2022,132.71460,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-29,132.7146
28-03-2022,130.14680,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-28,130.1468
25-03-2022,130.65460,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-25,130.6546
24-03-2022,130.07870,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-24,130.0787
23-03-2022,127.25150,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-23,127.2515
22-03-2022,126.36800,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-22,126.368
21-03-2022,126.32590,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-21,126.3259
17-03-2022,125.80220,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-17,125.8022
16-03-2022,124.55930,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-16,124.5593
15-03-2022,122.43050,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-15,122.4305
14-03-2022,122.83030,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-14,122.8303
11-03-2022,122.62140,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-11,122.6214
10-03-2022,122.11450,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-10,122.1145
09-03-2022,121.82610,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-09,121.8261
08-03-2022,118.31430,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-08,118.3143
07-03-2022,116.58480,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-07,116.5848
04-03-2022,118.58410,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-04,118.5841
03-03-2022,121.30600,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-03,121.306
02-03-2022,120.94980,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-03-02,120.9498
28-02-2022,121.33140,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-28,121.3314
25-02-2022,120.14300,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-25,120.143
24-02-2022,115.35400,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-24,115.354
23-02-2022,122.48410,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-23,122.4841
22-02-2022,122.14000,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-22,122.14
21-02-2022,124.02260,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-21,124.0226
18-02-2022,125.04810,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-18,125.0481
17-02-2022,126.12270,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-17,126.1227
16-02-2022,126.58860,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-16,126.5886
15-02-2022,126.53170,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-15,126.5317
14-02-2022,123.33250,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-14,123.3325
11-02-2022,128.11040,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-11,128.1104
10-02-2022,130.32100,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-10,130.321
09-02-2022,129.71800,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-09,129.718
08-02-2022,128.25570,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-08,128.2557
07-02-2022,129.39860,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-07,129.3986
04-02-2022,130.64920,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-04,130.6492
03-02-2022,131.64620,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-03,131.6462
02-02-2022,132.05230,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-02,132.0523
01-02-2022,129.73130,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-02-01,129.7313
31-01-2022,128.12080,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-01-31,128.1208
28-01-2022,126.21270,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-01-28,126.2127
27-01-2022,124.56140,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-01-27,124.5614
25-01-2022,124.17980,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-01-25,124.1798
24-01-2022,122.39920,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-01-24,122.3992
21-01-2022,126.96730,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-01-21,126.9673
20-01-2022,129.12060,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-01-20,129.1206
19-01-2022,129.41170,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-01-19,129.4117
18-01-2022,129.72850,120841,Kotak_Bluechip,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,2022-01-18,129.7285
